datetime,event_type,all_day
1846-11-03T09:10:51+00:00,Full Moon,True
1846-12-02T22:45:56+00:00,Full Moon,True
1847-01-01T14:41:49+00:00,Full Moon,True
1847-01-31T08:28:12+00:00,Full Moon,True
1847-03-02T03:08:04+00:00,Full Moon,True
1847-03-31T21:16:27+00:00,Full Moon,True
1847-04-30T13:25:30+00:00,Full Moon,True
1847-05-30T02:45:06+00:00,Full Moon,True
1847-06-28T13:22:21+00:00,Full Moon,True
1847-07-27T22:08:05+00:00,Full Moon,True
1847-08-26T06:09:12+00:00,Full Moon,True
1847-09-24T14:24:59+00:00,Full Moon,True
1847-10-23T23:35:30+00:00,Full Moon,True
1847-11-22T10:03:54+00:00,Full Moon,True
1847-12-21T22:07:46+00:00,Full Moon,True
1848-01-20T12:04:26+00:00,Full Moon,True
1848-02-19T03:56:48+00:00,Full Moon,True
1848-03-19T21:10:04+00:00,Full Moon,True
1848-04-18T14:30:45+00:00,Full Moon,True
1848-05-18T06:41:08+00:00,Full Moon,True
1848-06-16T20:57:44+00:00,Full Moon,True
1848-07-16T09:20:26+00:00,Full Moon,True
1848-08-14T20:15:57+00:00,Full Moon,True
1848-09-13T06:17:43+00:00,Full Moon,True
1848-10-12T15:55:18+00:00,Full Moon,True
1848-11-11T01:34:49+00:00,Full Moon,True
1848-12-10T11:43:34+00:00,Full Moon,True
1849-01-08T22:50:03+00:00,Full Moon,True
1849-02-07T11:15:25+00:00,Full Moon,True
1849-03-09T01:01:47+00:00,Full Moon,True
1849-04-07T15:49:04+00:00,Full Moon,True
1849-05-07T07:06:24+00:00,Full Moon,True
1849-06-05T22:26:20+00:00,Full Moon,True
1849-07-05T13:28:00+00:00,Full Moon,True
1849-08-04T03:51:40+00:00,Full Moon,True
1849-09-02T17:17:11+00:00,Full Moon,True
1849-10-02T05:32:48+00:00,Full Moon,True
1849-10-31T16:46:16+00:00,Full Moon,True
1849-11-30T03:24:49+00:00,Full Moon,True
1849-12-29T14:00:15+00:00,Full Moon,True
1850-01-28T00:51:22+00:00,Full Moon,True
1850-02-26T12:00:19+00:00,Full Moon,True
1850-03-27T23:25:59+00:00,Full Moon,True
1850-04-26T11:20:01+00:00,Full Moon,True
1850-05-26T00:07:31+00:00,Full Moon,True
1850-06-24T14:09:53+00:00,Full Moon,True
1850-07-24T05:23:22+00:00,Full Moon,True
1850-08-22T21:11:11+00:00,Full Moon,True
1850-09-21T12:40:08+00:00,Full Moon,True
1850-10-21T03:10:56+00:00,Full Moon,True
1850-11-19T16:34:51+00:00,Full Moon,True
1850-12-19T05:02:50+00:00,Full Moon,True
1851-01-17T16:42:15+00:00,Full Moon,True
1851-02-16T03:28:09+00:00,Full Moon,True
1851-03-17T13:18:40+00:00,Full Moon,True
1851-04-15T22:35:09+00:00,Full Moon,True
1851-05-15T08:04:50+00:00,Full Moon,True
1851-06-13T18:44:02+00:00,Full Moon,True
1851-07-13T07:13:53+00:00,Full Moon,True
1851-08-11T21:42:33+00:00,Full Moon,True
1851-09-10T13:43:53+00:00,Full Moon,True
1851-10-10T06:32:34+00:00,Full Moon,True
1851-11-08T23:21:32+00:00,Full Moon,True
1851-12-08T15:27:28+00:00,Full Moon,True
1852-01-07T06:08:56+00:00,Full Moon,True
1852-02-05T18:52:47+00:00,Full Moon,True
1852-03-06T05:29:50+00:00,Full Moon,True
1852-04-04T14:23:27+00:00,Full Moon,True
1852-05-03T22:22:28+00:00,Full Moon,True
1852-06-02T06:25:33+00:00,Full Moon,True
1852-07-01T15:27:26+00:00,Full Moon,True
1852-07-31T02:11:14+00:00,Full Moon,True
1852-08-29T15:06:04+00:00,Full Moon,True
1852-09-28T06:24:50+00:00,Full Moon,True
1852-10-27T23:54:24+00:00,Full Moon,True
1852-11-26T18:40:46+00:00,Full Moon,True
1852-12-26T13:09:35+00:00,Full Moon,True
1853-01-25T05:42:08+00:00,Full Moon,True
1853-02-23T19:23:52+00:00,Full Moon,True
1853-03-25T06:19:39+00:00,Full Moon,True
1853-04-23T15:11:44+00:00,Full Moon,True
1853-05-22T22:52:13+00:00,Full Moon,True
1853-06-21T06:10:19+00:00,Full Moon,True
1853-07-20T13:53:46+00:00,Full Moon,True
1853-08-18T22:55:06+00:00,Full Moon,True
1853-09-17T10:11:47+00:00,Full Moon,True
1853-10-17T00:31:25+00:00,Full Moon,True
1853-11-15T18:00:04+00:00,Full Moon,True
1853-12-15T13:33:32+00:00,Full Moon,True
1854-01-14T09:10:50+00:00,Full Moon,True
1854-02-13T02:56:27+00:00,Full Moon,True
1854-03-14T17:52:12+00:00,Full Moon,True
1854-04-13T05:56:23+00:00,Full Moon,True
1854-05-12T15:36:18+00:00,Full Moon,True
1854-06-10T23:30:05+00:00,Full Moon,True
1854-07-10T06:24:21+00:00,Full Moon,True
1854-08-08T13:17:24+00:00,Full Moon,True
1854-09-06T21:18:16+00:00,Full Moon,True
1854-10-06T07:36:37+00:00,Full Moon,True
1854-11-04T21:01:18+00:00,Full Moon,True
1854-12-04T13:34:03+00:00,Full Moon,True
1855-01-03T08:18:27+00:00,Full Moon,True
1855-02-02T03:40:56+00:00,Full Moon,True
1855-03-03T22:07:41+00:00,Full Moon,True
1855-04-02T14:28:09+00:00,Full Moon,True
1855-05-02T04:02:52+00:00,Full Moon,True
1855-05-31T14:47:31+00:00,Full Moon,True
1855-06-29T23:13:36+00:00,Full Moon,True
1855-07-29T06:20:28+00:00,Full Moon,True
1855-08-27T13:21:00+00:00,Full Moon,True
1855-09-25T21:25:25+00:00,Full Moon,True
1855-10-25T07:26:40+00:00,Full Moon,True
1855-11-23T19:51:01+00:00,Full Moon,True
1855-12-23T10:38:23+00:00,Full Moon,True
1856-01-22T03:28:25+00:00,Full Moon,True
1856-02-20T21:40:00+00:00,Full Moon,True
1856-03-21T16:04:08+00:00,Full Moon,True
1856-04-20T09:13:12+00:00,Full Moon,True
1856-05-19T23:56:05+00:00,Full Moon,True
1856-06-18T11:51:30+00:00,Full Moon,True
1856-07-17T21:30:36+00:00,Full Moon,True
1856-08-16T05:54:39+00:00,Full Moon,True
1856-09-14T14:07:52+00:00,Full Moon,True
1856-10-13T22:58:43+00:00,Full Moon,True
1856-11-12T08:54:59+00:00,Full Moon,True
1856-12-11T20:12:34+00:00,Full Moon,True
1857-01-10T09:07:24+00:00,Full Moon,True
1857-02-08T23:52:31+00:00,Full Moon,True
1857-03-10T16:16:44+00:00,Full Moon,True
1857-04-09T09:28:07+00:00,Full Moon,True
1857-05-09T02:10:21+00:00,Full Moon,True
1857-06-07T17:22:24+00:00,Full Moon,True
1857-07-07T06:43:33+00:00,Full Moon,True
1857-08-05T18:28:21+00:00,Full Moon,True
1857-09-04T05:06:46+00:00,Full Moon,True
1857-10-03T15:08:16+00:00,Full Moon,True
1857-11-02T00:57:12+00:00,Full Moon,True
1857-12-01T10:56:49+00:00,Full Moon,True
1857-12-30T21:33:06+00:00,Full Moon,True
1858-01-29T09:11:10+00:00,Full Moon,True
1858-02-27T22:04:40+00:00,Full Moon,True
1858-03-29T12:07:05+00:00,Full Moon,True
1858-04-28T02:55:39+00:00,Full Moon,True
1858-05-27T18:04:31+00:00,Full Moon,True
1858-06-26T09:13:01+00:00,Full Moon,True
1858-07-26T00:02:35+00:00,Full Moon,True
1858-08-24T14:11:36+00:00,Full Moon,True
1858-09-23T03:19:22+00:00,Full Moon,True
1858-10-22T15:18:49+00:00,Full Moon,True
1858-11-21T02:24:45+00:00,Full Moon,True
1858-12-20T13:06:20+00:00,Full Moon,True
1859-01-18T23:48:49+00:00,Full Moon,True
1859-02-17T10:41:46+00:00,Full Moon,True
1859-03-18T21:45:01+00:00,Full Moon,True
1859-04-17T09:05:35+00:00,Full Moon,True
1859-05-16T21:06:34+00:00,Full Moon,True
1859-06-15T10:17:33+00:00,Full Moon,True
1859-07-15T00:52:53+00:00,Full Moon,True
1859-08-13T16:33:46+00:00,Full Moon,True
1859-09-12T08:30:59+00:00,Full Moon,True
1859-10-11T23:51:09+00:00,Full Moon,True
1859-11-10T14:05:11+00:00,Full Moon,True
1859-12-10T03:12:47+00:00,Full Moon,True
1860-01-08T15:22:51+00:00,Full Moon,True
1860-02-07T02:34:56+00:00,Full Moon,True
1860-03-07T12:43:47+00:00,Full Moon,True
1860-04-05T21:59:52+00:00,Full Moon,True
1860-05-05T07:01:21+00:00,Full Moon,True
1860-06-03T16:45:27+00:00,Full Moon,True
1860-07-03T04:06:28+00:00,Full Moon,True
1860-08-01T17:33:06+00:00,Full Moon,True
1860-08-31T08:57:00+00:00,Full Moon,True
1860-09-30T01:39:22+00:00,Full Moon,True
1860-10-29T18:49:23+00:00,Full Moon,True
1860-11-28T11:37:31+00:00,Full Moon,True
1860-12-28T03:17:06+00:00,Full Moon,True
1861-01-26T17:06:37+00:00,Full Moon,True
1861-02-25T04:42:52+00:00,Full Moon,True
1861-03-26T14:14:53+00:00,Full Moon,True
1861-04-24T22:23:05+00:00,Full Moon,True
1861-05-24T06:05:38+00:00,Full Moon,True
1861-06-22T14:22:41+00:00,Full Moon,True
1861-07-22T00:05:20+00:00,Full Moon,True
1861-08-20T11:50:56+00:00,Full Moon,True
1861-09-19T02:01:28+00:00,Full Moon,True
1861-10-18T18:38:00+00:00,Full Moon,True
1861-11-17T13:06:33+00:00,Full Moon,True
1861-12-17T08:07:35+00:00,Full Moon,True
1862-01-16T01:54:54+00:00,Full Moon,True
1862-02-14T17:05:34+00:00,Full Moon,True
1862-03-16T05:16:30+00:00,Full Moon,True
1862-04-14T14:57:04+00:00,Full Moon,True
1862-05-13T22:59:21+00:00,Full Moon,True
1862-06-12T06:16:31+00:00,Full Moon,True
1862-07-11T13:37:38+00:00,Full Moon,True
1862-08-09T21:52:36+00:00,Full Moon,True
1862-09-08T07:56:51+00:00,Full Moon,True
1862-10-07T20:45:14+00:00,Full Moon,True
1862-11-06T12:48:12+00:00,Full Moon,True
1862-12-06T07:37:02+00:00,Full Moon,True
1863-01-05T03:31:53+00:00,Full Moon,True
1863-02-03T22:24:37+00:00,Full Moon,True
1863-03-05T14:45:29+00:00,Full Moon,True
1863-04-04T04:08:29+00:00,Full Moon,True
1863-05-03T14:51:17+00:00,Full Moon,True
1863-06-01T23:29:14+00:00,Full Moon,True
1863-07-01T06:45:30+00:00,Full Moon,True
1863-07-30T13:32:37+00:00,Full Moon,True
1863-08-28T20:54:32+00:00,Full Moon,True
1863-09-27T06:01:38+00:00,Full Moon,True
1863-10-26T17:54:59+00:00,Full Moon,True
1863-11-25T09:00:57+00:00,Full Moon,True
1863-12-25T02:49:55+00:00,Full Moon,True
1864-01-23T22:01:57+00:00,Full Moon,True
1864-02-22T17:00:22+00:00,Full Moon,True
1864-03-23T10:23:38+00:00,Full Moon,True
1864-04-22T01:18:21+00:00,Full Moon,True
1864-05-21T13:23:34+00:00,Full Moon,True
1864-06-19T22:53:38+00:00,Full Moon,True
1864-07-19T06:35:12+00:00,Full Moon,True
1864-08-17T13:35:54+00:00,Full Moon,True
1864-09-15T21:08:32+00:00,Full Moon,True
1864-10-15T06:14:50+00:00,Full Moon,True
1864-11-13T17:32:39+00:00,Full Moon,True
1864-12-13T07:11:38+00:00,Full Moon,True
1865-01-11T22:59:18+00:00,Full Moon,True
1865-02-10T16:26:21+00:00,Full Moon,True
1865-03-12T10:41:15+00:00,Full Moon,True
1865-04-11T04:26:58+00:00,Full Moon,True
1865-05-10T20:22:32+00:00,Full Moon,True
1865-06-09T09:40:26+00:00,Full Moon,True
1865-07-08T20:26:28+00:00,Full Moon,True
1865-08-07T05:28:42+00:00,Full Moon,True
1865-09-05T13:51:24+00:00,Full Moon,True
1865-10-04T22:30:50+00:00,Full Moon,True
1865-11-03T08:02:33+00:00,Full Moon,True
1865-12-02T18:43:50+00:00,Full Moon,True
1866-01-01T06:47:15+00:00,Full Moon,True
1866-01-30T20:28:04+00:00,Full Moon,True
1866-03-01T11:51:45+00:00,Full Moon,True
1866-03-31T04:30:57+00:00,Full Moon,True
1866-04-29T21:22:37+00:00,Full Moon,True
1866-05-29T13:17:25+00:00,Full Moon,True
1866-06-28T03:34:42+00:00,Full Moon,True
1866-07-27T16:12:24+00:00,Full Moon,True
1866-08-26T03:33:06+00:00,Full Moon,True
1866-09-24T14:05:02+00:00,Full Moon,True
1866-10-24T00:11:58+00:00,Full Moon,True
1866-11-22T10:14:05+00:00,Full Moon,True
1866-12-21T20:33:31+00:00,Full Moon,True
1867-01-20T07:35:21+00:00,Full Moon,True
1867-02-18T19:40:26+00:00,Full Moon,True
1867-03-20T08:54:35+00:00,Full Moon,True
1867-04-18T23:05:31+00:00,Full Moon,True
1867-05-18T13:51:48+00:00,Full Moon,True
1867-06-17T04:53:59+00:00,Full Moon,True
1867-07-16T19:55:35+00:00,Full Moon,True
1867-08-15T10:36:48+00:00,Full Moon,True
1867-09-14T00:32:45+00:00,Full Moon,True
1867-10-13T13:23:41+00:00,Full Moon,True
1867-11-12T01:08:57+00:00,Full Moon,True
1867-12-11T12:09:13+00:00,Full Moon,True
1868-01-09T22:52:05+00:00,Full Moon,True
1868-02-08T09:34:54+00:00,Full Moon,True
1868-03-08T20:21:39+00:00,Full Moon,True
1868-04-07T07:16:08+00:00,Full Moon,True
1868-05-06T18:36:28+00:00,Full Moon,True
1868-06-05T06:54:39+00:00,Full Moon,True
1868-07-04T20:38:58+00:00,Full Moon,True
1868-08-03T11:51:26+00:00,Full Moon,True
1868-09-02T03:56:58+00:00,Full Moon,True
1868-10-01T19:57:38+00:00,Full Moon,True
1868-10-31T11:04:47+00:00,Full Moon,True
1868-11-30T00:59:59+00:00,Full Moon,True
1868-12-29T13:47:03+00:00,Full Moon,True
1869-01-28T01:29:50+00:00,Full Moon,True
1869-02-26T12:04:06+00:00,Full Moon,True
1869-03-27T21:32:12+00:00,Full Moon,True
1869-04-26T06:20:57+00:00,Full Moon,True
1869-05-25T15:22:33+00:00,Full Moon,True
1869-06-24T01:38:07+00:00,Full Moon,True
1869-07-23T13:54:04+00:00,Full Moon,True
1869-08-22T04:23:09+00:00,Full Moon,True
1869-09-20T20:40:29+00:00,Full Moon,True
1869-10-20T13:56:57+00:00,Full Moon,True
1869-11-19T07:17:29+00:00,Full Moon,True
1869-12-18T23:49:34+00:00,Full Moon,True
1870-01-17T14:44:43+00:00,Full Moon,True
1870-02-16T03:27:32+00:00,Full Moon,True
1870-03-17T13:51:35+00:00,Full Moon,True
1870-04-15T22:25:26+00:00,Full Moon,True
1870-05-15T06:02:53+00:00,Full Moon,True
1870-06-13T13:46:40+00:00,Full Moon,True
1870-07-12T22:34:47+00:00,Full Moon,True
1870-08-11T09:12:45+00:00,Full Moon,True
1870-09-09T22:11:05+00:00,Full Moon,True
1870-10-09T13:42:27+00:00,Full Moon,True
1870-11-08T07:31:20+00:00,Full Moon,True
1870-12-08T02:38:34+00:00,Full Moon,True
1871-01-06T21:23:07+00:00,Full Moon,True
1871-02-05T14:01:25+00:00,Full Moon,True
1871-03-07T03:38:30+00:00,Full Moon,True
1871-04-05T14:22:17+00:00,Full Moon,True
1871-05-04T22:59:27+00:00,Full Moon,True
1871-06-03T06:26:25+00:00,Full Moon,True
1871-07-02T13:35:34+00:00,Full Moon,True
1871-07-31T21:16:04+00:00,Full Moon,True
1871-08-30T06:20:09+00:00,Full Moon,True
1871-09-28T17:44:01+00:00,Full Moon,True
1871-10-28T08:13:40+00:00,Full Moon,True
1871-11-27T01:52:54+00:00,Full Moon,True
1871-12-26T21:34:17+00:00,Full Moon,True
1872-01-25T17:13:57+00:00,Full Moon,True
1872-02-24T10:55:42+00:00,Full Moon,True
1872-03-25T01:42:55+00:00,Full Moon,True
1872-04-23T13:36:45+00:00,Full Moon,True
1872-05-22T23:07:51+00:00,Full Moon,True
1872-06-21T06:57:12+00:00,Full Moon,True
1872-07-20T13:52:50+00:00,Full Moon,True
1872-08-18T20:52:44+00:00,Full Moon,True
1872-09-17T05:04:14+00:00,Full Moon,True
1872-10-16T15:34:13+00:00,Full Moon,True
1872-11-15T05:07:58+00:00,Full Moon,True
1872-12-14T21:43:32+00:00,Full Moon,True
1873-01-13T16:22:30+00:00,Full Moon,True
1873-02-12T11:32:34+00:00,Full Moon,True
1873-03-14T05:43:56+00:00,Full Moon,True
1873-04-12T21:50:43+00:00,Full Moon,True
1873-05-12T11:17:11+00:00,Full Moon,True
1873-06-10T22:00:45+00:00,Full Moon,True
1873-07-10T06:32:50+00:00,Full Moon,True
1873-08-08T13:51:40+00:00,Full Moon,True
1873-09-06T21:08:30+00:00,Full Moon,True
1873-10-06T05:30:58+00:00,Full Moon,True
1873-11-04T15:47:48+00:00,Full Moon,True
1873-12-04T04:19:50+00:00,Full Moon,True
1874-01-02T19:02:37+00:00,Full Moon,True
1874-02-01T11:35:17+00:00,Full Moon,True
1874-03-03T05:20:59+00:00,Full Moon,True
1874-04-01T23:18:38+00:00,Full Moon,True
1874-05-01T16:08:59+00:00,Full Moon,True
1874-05-31T06:45:42+00:00,Full Moon,True
1874-06-29T18:47:19+00:00,Full Moon,True
1874-07-29T04:42:05+00:00,Full Moon,True
1874-08-27T13:27:55+00:00,Full Moon,True
1874-09-25T22:05:51+00:00,Full Moon,True
1874-10-25T07:20:15+00:00,Full Moon,True
1874-11-23T17:33:27+00:00,Full Moon,True
1874-12-23T04:55:55+00:00,Full Moon,True
1875-01-21T17:40:23+00:00,Full Moon,True
1875-02-20T08:00:39+00:00,Full Moon,True
1875-03-21T23:51:07+00:00,Full Moon,True
1875-04-20T16:29:30+00:00,Full Moon,True
1875-05-20T08:49:27+00:00,Full Moon,True
1875-06-18T23:55:20+00:00,Full Moon,True
1875-07-18T13:26:19+00:00,Full Moon,True
1875-08-17T01:33:22+00:00,Full Moon,True
1875-09-15T12:41:23+00:00,Full Moon,True
1875-10-14T23:13:58+00:00,Full Moon,True
1875-11-13T09:29:14+00:00,Full Moon,True
1875-12-12T19:44:48+00:00,Full Moon,True
1876-01-11T06:22:36+00:00,Full Moon,True
1876-02-09T17:46:18+00:00,Full Moon,True
1876-03-10T06:11:39+00:00,Full Moon,True
1876-04-08T19:38:17+00:00,Full Moon,True
1876-05-08T09:52:20+00:00,Full Moon,True
1876-06-07T00:36:50+00:00,Full Moon,True
1876-07-06T15:37:16+00:00,Full Moon,True
1876-08-05T06:37:14+00:00,Full Moon,True
1876-09-03T21:12:35+00:00,Full Moon,True
1876-10-03T10:55:36+00:00,Full Moon,True
1876-11-01T23:30:13+00:00,Full Moon,True
1876-12-01T11:03:13+00:00,Full Moon,True
1876-12-30T21:58:22+00:00,Full Moon,True
1877-01-29T08:38:25+00:00,Full Moon,True
1877-02-27T19:13:45+00:00,Full Moon,True
1877-03-29T05:48:20+00:00,Full Moon,True
1877-04-27T16:35:20+00:00,Full Moon,True
1877-05-27T04:04:31+00:00,Full Moon,True
1877-06-25T16:52:11+00:00,Full Moon,True
1877-07-25T07:19:01+00:00,Full Moon,True
1877-08-23T23:10:00+00:00,Full Moon,True
1877-09-22T15:34:06+00:00,Full Moon,True
1877-10-22T07:30:08+00:00,Full Moon,True
1877-11-20T22:18:42+00:00,Full Moon,True
1877-12-20T11:50:52+00:00,Full Moon,True
1878-01-19T00:10:24+00:00,Full Moon,True
1878-02-17T11:16:09+00:00,Full Moon,True
1878-03-18T21:06:19+00:00,Full Moon,True
1878-04-17T05:56:49+00:00,Full Moon,True
1878-05-16T14:30:58+00:00,Full Moon,True
1878-06-14T23:50:28+00:00,Full Moon,True
1878-07-14T10:54:11+00:00,Full Moon,True
1878-08-13T00:15:30+00:00,Full Moon,True
1878-09-11T15:48:49+00:00,Full Moon,True
1878-10-11T08:53:46+00:00,Full Moon,True
1878-11-10T02:33:22+00:00,Full Moon,True
1878-12-09T19:49:24+00:00,Full Moon,True
1879-01-08T11:47:14+00:00,Full Moon,True
1879-02-07T01:41:08+00:00,Full Moon,True
1879-03-08T13:08:52+00:00,Full Moon,True
1879-04-06T22:23:58+00:00,Full Moon,True
1879-05-06T06:11:58+00:00,Full Moon,True
1879-06-04T13:35:17+00:00,Full Moon,True
1879-07-03T21:37:17+00:00,Full Moon,True
1879-08-02T07:11:37+00:00,Full Moon,True
1879-08-31T18:57:15+00:00,Full Moon,True
1879-09-30T09:16:30+00:00,Full Moon,True
1879-10-30T02:08:59+00:00,Full Moon,True
1879-11-28T20:57:00+00:00,Full Moon,True
1879-12-28T16:15:06+00:00,Full Moon,True
1880-01-27T10:11:30+00:00,Full Moon,True
1880-02-26T01:21:11+00:00,Full Moon,True
1880-03-26T13:22:52+00:00,Full Moon,True
1880-04-24T22:49:46+00:00,Full Moon,True
1880-05-24T06:38:17+00:00,Full Moon,True
1880-06-22T13:45:11+00:00,Full Moon,True
1880-07-21T21:01:40+00:00,Full Moon,True
1880-08-20T05:17:57+00:00,Full Moon,True
1880-09-18T15:28:21+00:00,Full Moon,True
1880-10-18T04:25:56+00:00,Full Moon,True
1880-11-16T20:38:53+00:00,Full Moon,True
1880-12-16T15:35:36+00:00,Full Moon,True
1881-01-15T11:33:25+00:00,Full Moon,True
1881-02-14T06:23:08+00:00,Full Moon,True
1881-03-15T22:36:14+00:00,Full Moon,True
1881-04-14T11:49:20+00:00,Full Moon,True
1881-05-13T22:23:10+00:00,Full Moon,True
1881-06-12T06:56:01+00:00,Full Moon,True
1881-07-11T14:12:50+00:00,Full Moon,True
1881-08-09T21:06:20+00:00,Full Moon,True
1881-09-08T04:39:01+00:00,Full Moon,True
1881-10-07T13:58:34+00:00,Full Moon,True
1881-11-06T02:02:30+00:00,Full Moon,True
1881-12-05T17:13:09+00:00,Full Moon,True
1882-01-04T10:58:01+00:00,Full Moon,True
1882-02-03T05:57:35+00:00,Full Moon,True
1882-03-05T00:39:06+00:00,Full Moon,True
1882-04-03T17:46:23+00:00,Full Moon,True
1882-05-03T08:30:30+00:00,Full Moon,True
1882-06-01T20:32:52+00:00,Full Moon,True
1882-07-01T06:07:57+00:00,Full Moon,True
1882-07-30T14:01:08+00:00,Full Moon,True
1882-08-28T21:18:13+00:00,Full Moon,True
1882-09-27T05:09:33+00:00,Full Moon,True
1882-10-26T14:33:14+00:00,Full Moon,True
1882-11-25T02:02:03+00:00,Full Moon,True
1882-12-24T15:40:42+00:00,Full Moon,True
1883-01-23T07:14:41+00:00,Full Moon,True
1883-02-22T00:17:20+00:00,Full Moon,True
1883-03-23T18:04:02+00:00,Full Moon,True
1883-04-22T11:26:36+00:00,Full Moon,True
1883-05-22T03:10:49+00:00,Full Moon,True
1883-06-20T16:30:54+00:00,Full Moon,True
1883-07-20T03:30:11+00:00,Full Moon,True
1883-08-18T12:53:06+00:00,Full Moon,True
1883-09-16T21:40:26+00:00,Full Moon,True
1883-10-16T06:44:44+00:00,Full Moon,True
1883-11-14T16:36:31+00:00,Full Moon,True
1883-12-14T03:27:34+00:00,Full Moon,True
1884-01-12T15:26:15+00:00,Full Moon,True
1884-02-11T04:47:07+00:00,Full Moon,True
1884-03-11T19:39:12+00:00,Full Moon,True
1884-04-10T11:43:21+00:00,Full Moon,True
1884-05-10T04:06:55+00:00,Full Moon,True
1884-06-08T19:48:28+00:00,Full Moon,True
1884-07-08T10:09:38+00:00,Full Moon,True
1884-08-06T23:05:53+00:00,Full Moon,True
1884-09-05T10:54:59+00:00,Full Moon,True
1884-10-04T21:59:15+00:00,Full Moon,True
1884-11-03T08:35:55+00:00,Full Moon,True
1884-12-02T18:58:53+00:00,Full Moon,True
1885-01-01T05:25:27+00:00,Full Moon,True
1885-01-30T16:18:23+00:00,Full Moon,True
1885-03-01T03:59:27+00:00,Full Moon,True
1885-03-30T16:39:14+00:00,Full Moon,True
1885-04-29T06:13:31+00:00,Full Moon,True
1885-05-28T20:30:10+00:00,Full Moon,True
1885-06-27T11:17:13+00:00,Full Moon,True
1885-07-27T02:22:08+00:00,Full Moon,True
1885-08-25T17:24:30+00:00,Full Moon,True
1885-09-24T07:53:58+00:00,Full Moon,True
1885-10-23T21:21:52+00:00,Full Moon,True
1885-11-22T09:38:29+00:00,Full Moon,True
1885-12-21T20:57:47+00:00,Full Moon,True
1886-01-20T07:43:56+00:00,Full Moon,True
1886-02-18T18:14:10+00:00,Full Moon,True
1886-03-20T04:35:48+00:00,Full Moon,True
1886-04-18T14:58:20+00:00,Full Moon,True
1886-05-18T01:46:22+00:00,Full Moon,True
1886-06-16T13:38:08+00:00,Full Moon,True
1886-07-16T03:08:11+00:00,Full Moon,True
1886-08-14T18:23:27+00:00,Full Moon,True
1886-09-13T10:49:35+00:00,Full Moon,True
1886-10-13T03:23:10+00:00,Full Moon,True
1886-11-11T19:05:47+00:00,Full Moon,True
1886-12-11T09:29:25+00:00,Full Moon,True
1887-01-09T22:31:24+00:00,Full Moon,True
1887-02-08T10:13:20+00:00,Full Moon,True
1887-03-09T20:33:07+00:00,Full Moon,True
1887-04-08T05:38:11+00:00,Full Moon,True
1887-05-07T14:00:43+00:00,Full Moon,True
1887-06-05T22:37:23+00:00,Full Moon,True
1887-07-05T08:33:20+00:00,Full Moon,True
1887-08-03T20:39:22+00:00,Full Moon,True
1887-09-02T11:11:56+00:00,Full Moon,True
1887-10-02T03:46:37+00:00,Full Moon,True
1887-10-31T21:30:02+00:00,Full Moon,True
1887-11-30T15:19:20+00:00,Full Moon,True
1887-12-30T08:13:28+00:00,Full Moon,True
1888-01-28T23:18:06+00:00,Full Moon,True
1888-02-27T11:56:52+00:00,Full Moon,True
1888-03-27T22:06:44+00:00,Full Moon,True
1888-04-26T06:21:24+00:00,Full Moon,True
1888-05-25T13:39:18+00:00,Full Moon,True
1888-06-23T21:06:44+00:00,Full Moon,True
1888-07-23T05:44:21+00:00,Full Moon,True
1888-08-21T16:19:34+00:00,Full Moon,True
1888-09-20T05:23:37+00:00,Full Moon,True
1888-10-19T21:08:19+00:00,Full Moon,True
1888-11-18T15:15:14+00:00,Full Moon,True
1888-12-18T10:40:06+00:00,Full Moon,True
1889-01-17T05:36:05+00:00,Full Moon,True
1889-02-15T22:16:17+00:00,Full Moon,True
1889-03-17T11:46:26+00:00,Full Moon,True
1889-04-15T22:17:51+00:00,Full Moon,True
1889-05-15T06:41:24+00:00,Full Moon,True
1889-06-13T13:57:23+00:00,Full Moon,True
1889-07-12T21:00:54+00:00,Full Moon,True
1889-08-11T04:41:57+00:00,Full Moon,True
1889-09-09T13:51:52+00:00,Full Moon,True
1889-10-09T01:24:52+00:00,Full Moon,True
1889-11-07T16:04:27+00:00,Full Moon,True
1889-12-07T09:51:37+00:00,Full Moon,True
1890-01-06T05:36:05+00:00,Full Moon,True
1890-02-05T01:12:44+00:00,Full Moon,True
1890-03-06T18:46:34+00:00,Full Moon,True
1890-04-05T09:23:42+00:00,Full Moon,True
1890-05-04T21:08:11+00:00,Full Moon,True
1890-06-03T06:33:26+00:00,Full Moon,True
1890-07-02T14:22:25+00:00,Full Moon,True
1890-07-31T21:23:44+00:00,Full Moon,True
1890-08-30T04:34:17+00:00,Full Moon,True
1890-09-28T12:58:57+00:00,Full Moon,True
1890-10-27T23:41:08+00:00,Full Moon,True
1890-11-26T13:22:03+00:00,Full Moon,True
1890-12-26T05:56:17+00:00,Full Moon,True
1891-01-25T00:24:35+00:00,Full Moon,True
1891-02-23T19:17:39+00:00,Full Moon,True
1891-03-25T13:11:08+00:00,Full Moon,True
1891-04-24T05:04:28+00:00,Full Moon,True
1891-05-23T18:25:08+00:00,Full Moon,True
1891-06-22T05:11:22+00:00,Full Moon,True
1891-07-21T13:53:24+00:00,Full Moon,True
1891-08-19T21:27:38+00:00,Full Moon,True
1891-09-18T05:03:05+00:00,Full Moon,True
1891-10-17T13:44:16+00:00,Full Moon,True
1891-11-16T00:15:20+00:00,Full Moon,True
1891-12-15T12:51:53+00:00,Full Moon,True
